Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
5465,CA-2014-146591,2014-01-19,2014-01-20,First Class,TS-21340,Consumer,85254,OFF-EN-10002504,108.72,5,0.2,36.693
5466,CA-2014-146591,2014-01-19,2014-01-20,First Class,TS-21340,Consumer,85254,FUR-BO-10001972,181.47000000000003,5,0.7,-320.597
5467,CA-2014-107706,2014-02-14,2014-02-19,Second Class,ST-20530,Consumer,77095,OFF-PA-10000466,16.176000000000002,3,0.2,6.065999999999999
5468,CA-2016-122448,2016-06-09,2016-06-14,Standard Class,DB-13210,Consumer,94109,FUR-CH-10002774,122.352,3,0.2,13.764599999999994
5469,CA-2014-132451,2014-09-26,2014-09-27,First Class,KF-16285,Home Office,92105,FUR-CH-10000454,585.552,3,0.2,73.19399999999996
5470,CA-2014-132451,2014-09-26,2014-09-27,First Class,KF-16285,Home Office,92105,OFF-PA-10004888,19.44,3,0.0,9.3312
5471,CA-2016-158547,2016-05-30,2016-06-04,Standard Class,JM-16195,Consumer,45011,OFF-AP-10003842,123.92000000000002,5,0.2,9.293999999999997
5472,CA-2017-116946,2017-12-19,2017-12-23,Standard Class,TS-21505,Consumer,80134,FUR-FU-10000320,13.360000000000001,5,0.2,4.008000000000001
5473,CA-2017-116946,2017-12-19,2017-12-23,Standard Class,TS-21505,Consumer,80134,OFF-ST-10002554,78.256,2,0.2,-17.607599999999998
5474,CA-2017-116946,2017-12-19,2017-12-23,Standard Class,TS-21505,Consumer,80134,FUR-BO-10000468,102.01800000000001,7,0.7,-183.6323999999999
5475,CA-2017-121741,2017-12-26,2017-12-26,Same Day,YC-21895,Corporate,68025,OFF-ST-10004459,750.68,2,0.0,37.53399999999999
5476,CA-2017-169691,2017-06-15,2017-06-18,First Class,Dp-13240,Home Office,55369,OFF-LA-10002312,44.400000000000006,3,0.0,22.200000000000003
5477,CA-2017-169691,2017-06-15,2017-06-18,First Class,Dp-13240,Home Office,55369,OFF-ST-10001291,84.55,5,0.0,22.8285
5478,CA-2017-169691,2017-06-15,2017-06-18,First Class,Dp-13240,Home Office,55369,OFF-PA-10003022,17.94,3,0.0,8.790600000000001
5479,CA-2016-121356,2016-11-20,2016-11-24,Standard Class,SJ-20500,Consumer,19711,OFF-BI-10002133,128.39999999999998,3,0.0,62.916
5480,CA-2014-101770,2014-03-31,2014-04-04,Standard Class,KB-16240,Corporate,33180,OFF-BI-10001097,1.8690000000000004,1,0.7,-1.3082999999999996
5481,CA-2017-105487,2017-10-08,2017-10-14,Standard Class,CS-12250,Corporate,92105,TEC-PH-10001336,103.19200000000001,1,0.2,11.609099999999998
5482,CA-2017-105487,2017-10-08,2017-10-14,Standard Class,CS-12250,Corporate,92105,TEC-AC-10002305,36.0,2,0.0,6.479999999999997
5483,CA-2017-105487,2017-10-08,2017-10-14,Standard Class,CS-12250,Corporate,92105,TEC-AC-10003610,239.96,4,0.0,115.1808
5484,CA-2017-105487,2017-10-08,2017-10-14,Standard Class,CS-12250,Corporate,92105,OFF-ST-10002301,40.68,2,0.0,0.40679999999999694
5485,CA-2017-148999,2017-01-30,2017-02-04,Standard Class,EB-13870,Consumer,33142,FUR-CH-10002044,419.13599999999997,4,0.2,-68.1096
5486,CA-2014-107573,2014-12-12,2014-12-17,Standard Class,PB-19150,Consumer,33178,OFF-EN-10001099,23.472,3,0.2,7.628399999999997
5487,CA-2015-156608,2015-10-24,2015-10-29,Standard Class,MT-18070,Home Office,78207,OFF-BI-10004140,3.591999999999999,4,0.8,-6.286000000000003
5488,CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,Corporate,32216,TEC-PH-10004897,23.976000000000003,3,0.2,-5.694300000000001
5489,CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,Corporate,32216,OFF-LA-10000262,6.264,3,0.2,2.0358
5490,CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,Corporate,32216,OFF-AP-10002222,20.808,3,0.2,1.8207000000000013
5491,CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,Corporate,32216,FUR-CH-10003774,218.35200000000003,3,0.2,-19.105800000000016
5492,CA-2017-164098,2017-01-26,2017-01-27,First Class,CG-12520,Consumer,77070,OFF-ST-10000615,18.16,2,0.2,1.8160000000000016
5493,CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,Home Office,94122,OFF-SU-10001225,7.36,2,0.0,0.14719999999999978
5494,CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,Home Office,94122,OFF-LA-10002043,41.4,4,0.0,19.872
5495,CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,Home Office,94122,FUR-BO-10000330,411.332,4,0.15,-4.839199999999977
5496,CA-2015-113523,2015-09-04,2015-09-08,Standard Class,SC-20440,Corporate,19140,OFF-BI-10001249,7.656000000000001,4,0.7,-6.124799999999999
5497,CA-2017-117821,2017-06-12,2017-06-16,Standard Class,HG-15025,Consumer,43302,TEC-AC-10004469,63.92000000000001,2,0.2,19.176000000000002
5498,CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,Consumer,10024,OFF-AR-10001177,6.56,2,0.0,1.9023999999999992
5499,CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,Consumer,10024,OFF-LA-10000634,7.83,3,0.0,3.6018
5500,CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,Consumer,10024,TEC-AC-10004708,41.9,2,0.0,8.799
5501,CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,Consumer,10024,FUR-CH-10002084,664.146,6,0.1,88.5528
5502,CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,Consumer,10024,OFF-PA-10004519,8.96,2,0.0,4.3904000000000005
5503,CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,Corporate,19140,FUR-FU-10001847,3.312,1,0.2,0.6623999999999998
5504,CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,Corporate,19140,OFF-AP-10001962,20.136000000000003,3,0.2,1.2584999999999997
5505,CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,Corporate,19140,OFF-EN-10003845,8.856,3,0.2,2.878199999999999
5506,CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,Corporate,19140,TEC-PH-10001817,859.1999999999999,4,0.4,-186.15999999999997
5507,US-2016-162026,2016-10-08,2016-10-08,Same Day,JE-15745,Consumer,90036,OFF-PA-10000167,61.96,2,0.0,27.881999999999998
5508,CA-2016-150000,2016-04-08,2016-04-14,Standard Class,PG-18820,Consumer,30080,OFF-EN-10002973,17.92,4,0.0,8.601600000000001
5509,CA-2015-168529,2015-10-08,2015-10-12,Standard Class,MB-17305,Consumer,94122,FUR-FU-10001588,145.9,5,0.0,62.736999999999995
5510,US-2017-152569,2017-05-15,2017-05-20,Standard Class,JD-16015,Consumer,60653,OFF-PA-10001736,56.704,2,0.2,19.137599999999992
5511,US-2017-152569,2017-05-15,2017-05-20,Standard Class,JD-16015,Consumer,60653,TEC-PH-10002185,11.120000000000001,2,0.2,3.4749999999999996
5512,US-2014-137680,2014-02-24,2014-03-02,Standard Class,JH-15430,Consumer,97504,OFF-PA-10000174,32.896,4,0.2,11.102399999999996
5513,US-2014-137680,2014-02-24,2014-03-02,Standard Class,JH-15430,Consumer,97504,OFF-PA-10000069,22.776000000000003,3,0.2,7.6869
5514,CA-2015-103177,2015-05-30,2015-06-01,First Class,EN-13780,Consumer,10009,TEC-PH-10001795,239.96999999999997,3,0.0,2.3996999999999815
5515,CA-2015-103177,2015-05-30,2015-06-01,First Class,EN-13780,Consumer,10009,OFF-AP-10004540,160.32,2,0.0,44.8896
5516,CA-2015-103177,2015-05-30,2015-06-01,First Class,EN-13780,Consumer,10009,TEC-PH-10001527,128.85000000000002,3,0.0,3.8654999999999973
5517,US-2016-138408,2016-11-18,2016-11-21,Second Class,KC-16255,Corporate,35810,TEC-AC-10003870,1319.96,4,0.0,527.984
5518,CA-2017-117667,2017-12-04,2017-12-09,Standard Class,MS-17980,Corporate,19134,FUR-CH-10004540,239.95999999999998,10,0.3,-10.283999999999992
5519,CA-2017-117667,2017-12-04,2017-12-09,Standard Class,MS-17980,Corporate,19134,FUR-FU-10004093,54.768,2,0.2,6.8459999999999965
5520,CA-2017-117667,2017-12-04,2017-12-09,Standard Class,MS-17980,Corporate,19134,OFF-AR-10000716,13.392000000000001,3,0.2,3.1806000000000005
5521,CA-2017-117667,2017-12-04,2017-12-09,Standard Class,MS-17980,Corporate,19134,OFF-PA-10002709,23.92,5,0.2,8.671
5522,CA-2017-117667,2017-12-04,2017-12-09,Standard Class,MS-17980,Corporate,19134,TEC-AC-10000580,255.968,4,0.2,-28.796399999999984
5523,CA-2016-110982,2016-06-05,2016-06-07,First Class,CK-12205,Consumer,95051,OFF-BI-10000829,21.552000000000003,6,0.2,7.004399999999998
5524,CA-2016-110982,2016-06-05,2016-06-07,First Class,CK-12205,Consumer,95051,OFF-AP-10004859,58.24,4,0.0,15.724800000000002
5525,CA-2016-147123,2016-12-10,2016-12-12,First Class,SJ-20125,Home Office,90805,OFF-PA-10000575,80.28,12,0.0,36.928799999999995
5526,CA-2017-154501,2017-04-30,2017-05-05,Standard Class,EA-14035,Corporate,90008,OFF-AR-10002804,9.78,2,0.0,4.0098
5527,CA-2017-166933,2017-04-24,2017-04-28,Standard Class,MG-17890,Home Office,93101,OFF-FA-10002676,1.81,1,0.0,0.6516
5528,CA-2015-142055,2015-05-08,2015-05-10,First Class,AB-10255,Home Office,10009,OFF-PA-10003465,37.94,2,0.0,18.211199999999998
5529,CA-2015-137106,2015-03-31,2015-04-04,Standard Class,SC-20260,Corporate,32216,TEC-PH-10000011,79.96,5,0.2,27.985999999999994
5530,CA-2017-136609,2017-08-06,2017-08-11,Standard Class,TB-21355,Corporate,75104,OFF-PA-10004381,115.296,3,0.2,40.353599999999986
5531,CA-2017-160885,2017-12-02,2017-12-06,Standard Class,JK-16090,Consumer,68104,TEC-PH-10001795,2479.96,4,0.0,743.9879999999998
5532,US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Consumer,72209,TEC-AC-10001109,179.94,6,0.0,75.57480000000001
5533,US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Consumer,72209,TEC-AC-10003038,26.849999999999998,3,0.0,5.101499999999997
5534,US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Consumer,72209,TEC-AC-10003174,323.37,3,0.0,129.348
5535,US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Consumer,72209,OFF-PA-10000157,59.94,3,0.0,28.171799999999998
5536,US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Consumer,72209,OFF-BI-10001721,64.14,3,0.0,30.7872
5537,US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Consumer,72209,OFF-BI-10000591,11.67,3,0.0,5.6015999999999995
5538,US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Consumer,72209,OFF-PA-10001534,12.96,2,0.0,6.2208000000000006
5539,CA-2015-120551,2015-04-13,2015-04-20,Standard Class,SS-20590,Consumer,68701,OFF-BI-10002071,17.43,3,0.0,8.0178
5540,US-2017-150595,2017-05-22,2017-05-26,Standard Class,LE-16810,Consumer,60653,FUR-CH-10000513,181.986,2,0.3,-54.5958
5541,US-2017-150595,2017-05-22,2017-05-26,Standard Class,LE-16810,Consumer,60653,OFF-BI-10003274,1.5919999999999996,2,0.8,-2.6268000000000002
5542,US-2017-150595,2017-05-22,2017-05-26,Standard Class,LE-16810,Consumer,60653,OFF-SU-10000381,22.344,3,0.2,2.5136999999999983
5543,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,ES-14080,Corporate,85705,FUR-TA-10001086,455.97,6,0.5,-218.86559999999997
5544,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,ES-14080,Corporate,85705,OFF-BI-10000174,10.440000000000001,6,0.7,-7.655999999999999
5545,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,ES-14080,Corporate,85705,OFF-BI-10002103,5.214,2,0.7,-4.171199999999999
5546,CA-2017-102967,2017-09-22,2017-09-26,Standard Class,MG-17890,Home Office,3301,OFF-ST-10001590,67.4,5,0.0,17.523999999999997
5547,CA-2017-151008,2017-09-07,2017-09-08,First Class,JM-16195,Consumer,84020,FUR-FU-10002396,25.16,2,0.0,10.567200000000001
5548,CA-2017-151008,2017-09-07,2017-09-08,First Class,JM-16195,Consumer,84020,TEC-PH-10002807,126.56,4,0.2,47.459999999999994
5549,CA-2014-159800,2014-11-28,2014-12-01,First Class,SG-20470,Consumer,94109,OFF-AP-10004859,43.68,3,0.0,11.793600000000001
5550,CA-2014-159800,2014-11-28,2014-12-01,First Class,SG-20470,Consumer,94109,TEC-AC-10003447,139.92999999999998,7,0.0,34.98249999999999
5551,US-2014-159618,2014-11-12,2014-11-16,Standard Class,DB-12970,Corporate,77036,OFF-AR-10003183,2.672,1,0.2,0.33399999999999974
5552,US-2014-159618,2014-11-12,2014-11-16,Standard Class,DB-12970,Corporate,77036,OFF-SU-10000432,16.656000000000002,6,0.2,-3.123000000000002
5553,US-2014-159618,2014-11-12,2014-11-16,Standard Class,DB-12970,Corporate,77036,TEC-AC-10003832,79.51200000000001,3,0.2,20.8719
5554,US-2014-159618,2014-11-12,2014-11-16,Standard Class,DB-12970,Corporate,77036,OFF-PA-10004100,36.28800000000001,7,0.2,12.700800000000001
5555,US-2014-159618,2014-11-12,2014-11-16,Standard Class,DB-12970,Corporate,77036,FUR-BO-10004467,67.99319999999999,1,0.32,-12.998700000000007
5556,CA-2017-116113,2017-10-02,2017-10-06,Second Class,JW-15220,Corporate,36116,FUR-FU-10002963,10.16,2,0.0,3.4543999999999997
5557,CA-2015-125066,2015-12-14,2015-12-18,Standard Class,KD-16495,Corporate,39212,FUR-FU-10003829,6.16,2,0.0,1.9711999999999996
5558,CA-2015-125066,2015-12-14,2015-12-18,Standard Class,KD-16495,Corporate,39212,OFF-AR-10003582,56.3,2,0.0,15.764000000000003
5559,US-2015-114741,2015-12-06,2015-12-10,Standard Class,IL-15100,Consumer,89031,OFF-PA-10000048,6.48,1,0.0,3.1104000000000003
5560,US-2015-114741,2015-12-06,2015-12-10,Standard Class,IL-15100,Consumer,89031,OFF-ST-10000078,1325.8500000000001,5,0.0,238.6529999999999
5561,US-2015-114741,2015-12-06,2015-12-10,Standard Class,IL-15100,Consumer,89031,OFF-LA-10004853,14.940000000000001,3,0.0,6.8724
5562,CA-2017-133263,2017-03-31,2017-04-02,Second Class,JE-15610,Corporate,30318,OFF-BI-10001153,34.54,1,0.0,17.27
5563,CA-2017-133263,2017-03-31,2017-04-02,Second Class,JE-15610,Corporate,30318,TEC-CO-10001449,2999.95,5,0.0,1439.976
5564,CA-2017-133263,2017-03-31,2017-04-02,Second Class,JE-15610,Corporate,30318,OFF-BI-10000474,64.12,4,0.0,30.7776
5565,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Home Office,60610,OFF-AR-10000799,19.456000000000003,4,0.2,2.188799999999997
5566,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Home Office,60610,TEC-MA-10002109,209.986,2,0.3,8.99939999999998
5567,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Home Office,60610,OFF-AR-10003338,29.760000000000005,5,0.2,1.8599999999999994
5568,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Home Office,60610,FUR-CH-10003606,89.768,1,0.3,-2.564799999999998
5569,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Home Office,60610,TEC-CO-10001449,959.984,2,0.2,335.99440000000004
5570,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Home Office,60610,OFF-PA-10001934,15.552000000000003,3,0.2,5.6376
5571,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Home Office,60610,TEC-PH-10001527,34.36000000000001,1,0.2,-7.3015000000000025
5572,CA-2014-151162,2014-12-05,2014-12-09,Standard Class,EA-14035,Corporate,43229,OFF-PA-10001033,98.376,3,0.2,35.661300000000004
5573,CA-2014-151162,2014-12-05,2014-12-09,Standard Class,EA-14035,Corporate,43229,OFF-BI-10003719,29.940000000000005,4,0.7,-23.952000000000005
5574,CA-2014-151162,2014-12-05,2014-12-09,Standard Class,EA-14035,Corporate,43229,OFF-PA-10003036,17.472,3,0.2,5.678399999999998
5575,CA-2014-151162,2014-12-05,2014-12-09,Standard Class,EA-14035,Corporate,43229,TEC-PH-10001870,36.738,1,0.4,-9.184500000000003
5576,CA-2014-151162,2014-12-05,2014-12-09,Standard Class,EA-14035,Corporate,43229,TEC-PH-10001809,179.93999999999997,2,0.4,-44.985
5577,CA-2016-136686,2016-12-12,2016-12-16,Standard Class,RF-19840,Consumer,91104,FUR-FU-10004864,383.64,6,0.0,122.7648
5578,CA-2016-136686,2016-12-12,2016-12-16,Standard Class,RF-19840,Consumer,91104,OFF-AP-10002350,56.519999999999996,3,0.0,15.8256
5579,CA-2017-137498,2017-09-09,2017-09-14,Second Class,LC-17050,Consumer,90004,OFF-AR-10003829,6.56,2,0.0,1.9023999999999992
5580,CA-2017-137498,2017-09-09,2017-09-14,Second Class,LC-17050,Consumer,90004,FUR-CH-10003833,243.92,5,0.2,-15.245000000000005
5581,CA-2017-137498,2017-09-09,2017-09-14,Second Class,LC-17050,Consumer,90004,OFF-PA-10000143,47.52,9,0.0,22.809600000000003
5582,CA-2017-163818,2017-10-04,2017-10-08,Standard Class,PS-18970,Home Office,20735,FUR-FU-10000076,19.98,1,0.0,8.591400000000002
5583,CA-2016-161158,2016-05-09,2016-05-13,Standard Class,PS-18970,Home Office,10024,OFF-AR-10000462,8.0,5,0.0,3.440000000000001
5584,CA-2014-116673,2014-12-15,2014-12-19,Second Class,JO-15280,Consumer,92037,FUR-FU-10003829,6.16,2,0.0,1.9711999999999996
5585,CA-2017-105333,2017-11-30,2017-12-04,Standard Class,VP-21730,Home Office,10011,OFF-ST-10002182,83.56,4,0.0,1.671199999999999
5586,CA-2017-105333,2017-11-30,2017-12-04,Standard Class,VP-21730,Home Office,10011,TEC-PH-10001468,546.0600000000001,3,0.0,163.81799999999998
5587,CA-2017-105333,2017-11-30,2017-12-04,Standard Class,VP-21730,Home Office,10011,OFF-ST-10001809,269.49,3,0.0,5.389799999999994
5588,CA-2015-149993,2015-03-19,2015-03-20,First Class,GA-14725,Consumer,93534,OFF-FA-10001561,10.9,5,0.0,3.5970000000000004
5589,CA-2014-168158,2014-07-19,2014-07-24,Standard Class,EM-14140,Home Office,59405,OFF-BI-10001759,6.096,2,0.2,2.2098
5590,CA-2016-115224,2016-12-08,2016-12-11,Second Class,DB-13615,Consumer,94110,OFF-ST-10000615,34.05,3,0.0,9.534000000000002
5591,CA-2016-115224,2016-12-08,2016-12-11,Second Class,DB-13615,Consumer,94110,OFF-ST-10003816,352.38,2,0.0,81.04739999999998
5592,CA-2014-164742,2014-10-13,2014-10-18,Second Class,ML-17395,Corporate,8701,FUR-CH-10002880,245.98,2,0.0,27.057799999999986
5593,CA-2014-164742,2014-10-13,2014-10-18,Second Class,ML-17395,Corporate,8701,OFF-BI-10004738,18.94,1,0.0,9.47
5594,US-2017-108014,2017-11-19,2017-11-25,Standard Class,JH-15430,Consumer,44105,OFF-BI-10003984,59.91300000000001,7,0.7,-45.93329999999999
5595,CA-2017-160325,2017-09-24,2017-09-24,Same Day,BP-11095,Corporate,1841,TEC-PH-10000984,391.98,2,0.0,109.75440000000003
5596,CA-2017-160325,2017-09-24,2017-09-24,Same Day,BP-11095,Corporate,1841,TEC-PH-10001944,437.84999999999997,3,0.0,131.35499999999996
5597,CA-2015-159779,2015-09-25,2015-09-29,Standard Class,SB-20185,Consumer,3301,OFF-BI-10002735,68.62,2,0.0,32.251400000000004
5598,CA-2017-151176,2017-02-13,2017-02-20,Standard Class,SV-20785,Consumer,21215,OFF-SU-10001165,25.02,3,0.0,6.5052
5599,CA-2017-151176,2017-02-13,2017-02-20,Standard Class,SV-20785,Consumer,21215,OFF-AR-10000614,10.709999999999999,3,0.0,2.7845999999999997
5600,CA-2014-108903,2014-10-03,2014-10-03,Same Day,DO-13435,Consumer,43229,OFF-AR-10004010,55.98400000000001,2,0.2,4.1987999999999985
5601,CA-2014-108903,2014-10-03,2014-10-03,Same Day,DO-13435,Consumer,43229,OFF-EN-10004030,14.480000000000002,5,0.2,4.886999999999999
5602,CA-2014-108903,2014-10-03,2014-10-03,Same Day,DO-13435,Consumer,43229,TEC-AC-10003023,142.488,3,0.2,-3.5622000000000043
5603,CA-2016-117919,2016-08-27,2016-08-29,Second Class,TB-21355,Corporate,77041,OFF-ST-10003572,14.16,1,0.2,1.0620000000000003
5604,CA-2016-117919,2016-08-27,2016-08-29,Second Class,TB-21355,Corporate,77041,OFF-PA-10004353,79.92000000000002,5,0.2,27.972
5605,CA-2015-142475,2015-12-03,2015-12-07,Standard Class,BS-11380,Corporate,10011,OFF-BI-10003718,590.352,6,0.2,206.62319999999997
5606,CA-2016-134516,2016-09-20,2016-09-25,Standard Class,FM-14215,Corporate,27405,FUR-FU-10001546,17.088,2,0.2,1.0679999999999996
5607,CA-2016-134516,2016-09-20,2016-09-25,Standard Class,FM-14215,Corporate,27405,FUR-CH-10002880,98.392,1,0.2,-11.069100000000006
5608,CA-2017-105193,2017-03-25,2017-03-31,Standard Class,JL-15835,Consumer,10024,OFF-AR-10001547,11.05,5,0.0,2.9835000000000003
5609,CA-2015-168634,2015-12-06,2015-12-11,Standard Class,AF-10870,Consumer,94109,OFF-AP-10001626,7.78,2,0.0,2.0228
5610,CA-2017-117198,2017-08-31,2017-09-05,Standard Class,BG-11035,Consumer,71203,TEC-AC-10003033,659.9,2,0.0,217.76699999999994
5611,CA-2015-145828,2015-10-05,2015-10-07,First Class,MB-17305,Consumer,45231,TEC-AC-10002323,53.040000000000006,3,0.2,-4.640999999999998
5612,CA-2017-121027,2017-08-18,2017-08-22,Standard Class,HW-14935,Corporate,98105,TEC-AC-10002049,843.9,2,0.0,371.31600000000003
5613,CA-2017-121027,2017-08-18,2017-08-22,Standard Class,HW-14935,Corporate,98105,TEC-AC-10002253,1496.16,9,0.0,224.42400000000006
5614,CA-2016-147431,2016-02-02,2016-02-07,Standard Class,AB-10105,Consumer,10011,OFF-ST-10003994,117.96,2,0.0,5.897999999999996
5615,CA-2016-158001,2016-08-23,2016-08-27,Standard Class,JP-15460,Corporate,10035,OFF-AR-10002399,21.299999999999997,5,0.0,8.733
5616,CA-2016-158001,2016-08-23,2016-08-27,Standard Class,JP-15460,Corporate,10035,OFF-AP-10002118,1040.8,5,0.0,281.0160000000001
5617,CA-2016-158001,2016-08-23,2016-08-27,Standard Class,JP-15460,Corporate,10035,OFF-AR-10001954,29.339999999999996,6,0.0,7.9218
5618,CA-2017-125745,2017-06-30,2017-07-04,Standard Class,DV-13045,Corporate,38109,FUR-FU-10001591,19.52,2,0.2,5.368000000000001
5619,CA-2015-101154,2015-09-18,2015-09-21,First Class,CM-12190,Consumer,92105,OFF-ST-10004186,443.92,4,0.0,8.8784
5620,US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,Corporate,54601,TEC-AC-10001908,499.95,5,0.0,174.9825
5621,US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,Corporate,54601,OFF-AR-10000817,3.04,1,0.0,1.0335999999999999
5622,US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,Corporate,54601,FUR-CH-10004218,201.96,2,0.0,50.49000000000001
5623,US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,Corporate,54601,FUR-FU-10000755,68.64,11,0.0,17.160000000000004
5624,CA-2016-121748,2016-10-24,2016-10-28,Second Class,VW-21775,Corporate,90032,TEC-AC-10003063,100.0,4,0.0,21.0
5625,CA-2016-121748,2016-10-24,2016-10-28,Second Class,VW-21775,Corporate,90032,TEC-AC-10002637,359.98,2,0.0,21.598799999999983
5626,CA-2014-126683,2014-09-29,2014-10-01,Second Class,PP-18955,Home Office,98115,FUR-FU-10001706,6.16,2,0.0,2.9568
5627,CA-2014-126683,2014-09-29,2014-10-01,Second Class,PP-18955,Home Office,98115,FUR-TA-10002958,2348.82,9,0.0,399.29939999999976
5628,CA-2017-148810,2017-06-26,2017-07-01,Standard Class,DR-12880,Corporate,33180,OFF-LA-10004689,13.872000000000002,6,0.2,4.681800000000001
5629,CA-2017-148810,2017-06-26,2017-07-01,Standard Class,DR-12880,Corporate,33180,FUR-CH-10001545,273.552,3,0.2,-13.677599999999998
